"region","region_cd","g1u14","g2o15","g3o65","total","BJD_CD","EMD_CD"
"강원도 춘천시","4211000000",34512,197720,50312,282429,"4211000000","42110000"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025000","42110250"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025021","42110250"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025022","42110250"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025023","42110250"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025024","42110250"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025025","42110250"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025026","42110250"
"강원도 춘천시 신북읍","4211025000",536,4894,2250,7676,"4211025027","42110250"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031000","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031021","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031022","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031023","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031024","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031025","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031026","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031027","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031028","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031029","42110310"
"강원도 춘천시 동면","4211031000",3578,13526,2534,19635,"4211031030","42110310"
"강원도 춘천시 동산면","4211032000",55,840,578,1472,"4211032000","42110320"
"강원도 춘천시 동산면","4211032000",55,840,578,1472,"4211032021","42110320"
"강원도 춘천시 동산면","4211032000",55,840,578,1472,"4211032022","42110320"
"강원도 춘천시 동산면","4211032000",55,840,578,1472,"4211032023","42110320"
"강원도 춘천시 동산면","4211032000",55,840,578,1472,"4211032024","42110320"
"강원도 춘천시 신동면","4211033000",172,1618,772,2561,"4211033000","42110330"
"강원도 춘천시 신동면","4211033000",172,1618,772,2561,"4211033021","42110330"
"강원도 춘천시 신동면","4211033000",172,1618,772,2561,"4211033022","42110330"
"강원도 춘천시 신동면","4211033000",172,1618,772,2561,"4211033023","42110330"
"강원도 춘천시 신동면","4211033000",172,1618,772,2561,"4211033024","42110330"
"강원도 춘천시 신동면","4211033000",172,1618,772,2561,"4211033025","42110330"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034000","42110340"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034021","42110340"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034022","42110340"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034023","42110340"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034024","42110340"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034025","42110340"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034026","42110340"
"강원도 춘천시 남면","4211034000",42,574,470,1085,"4211034027","42110340"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035000","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035021","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035022","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035023","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035024","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035025","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035026","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035027","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035028","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035029","42110350"
"강원도 춘천시 서면","4211035000",199,2172,1497,3860,"4211035030","42110350"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036000","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036021","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036022","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036023","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036024","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036025","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036026","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036027","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036028","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036029","42110360"
"강원도 춘천시 사북면","4211036000",129,1467,961,2556,"4211036030","42110360"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038000","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038021","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038022","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038023","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038024","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038025","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038026","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038027","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038028","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038029","42110380"
"강원도 춘천시 북산면","4211038000",27,503,428,957,"4211038030","42110380"
"강원도 춘천시 동내면","4211039000",2334,12316,2639,17286,"4211039000","42110390"
"강원도 춘천시 동내면","4211039000",2334,12316,2639,17286,"4211039021","42110390"
"강원도 춘천시 동내면","4211039000",2334,12316,2639,17286,"4211039022","42110390"
"강원도 춘천시 동내면","4211039000",2334,12316,2639,17286,"4211039023","42110390"
"강원도 춘천시 동내면","4211039000",2334,12316,2639,17286,"4211039024","42110390"
"강원도 춘천시 동내면","4211039000",2334,12316,2639,17286,"4211039025","42110390"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040000","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040022","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040023","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040024","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040025","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040026","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040027","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040028","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040029","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040030","42110400"
"강원도 춘천시 남산면","4211040000",154,2127,1226,3504,"4211040031","42110400"
"강원도 춘천시 교동","4211052000",170,2544,870,3581,"4211012200","42110122"
"강원도 춘천시 조운동","4211053000",140,1922,806,2866,"4211010800","42110108"
"강원도 춘천시 조운동","4211053000",140,1922,806,2866,"4211011000","42110110"
"강원도 춘천시 약사명동","4211054500",136,1421,691,2245,"4211010500","42110105"
"강원도 춘천시 약사명동","4211054500",136,1421,691,2245,"4211010600","42110106"
"강원도 춘천시 약사명동","4211054500",136,1421,691,2245,"4211010900","42110109"
"강원도 춘천시 약사명동","4211054500",136,1421,691,2245,"4211011100","42110111"
"강원도 춘천시 근화동","4211057000",1323,5920,1631,8869,"4211011300","42110113"
"강원도 춘천시 근화동","4211057000",1323,5920,1631,8869,"4211011700","42110117"
"강원도 춘천시 근화동","4211057000",1323,5920,1631,8869,"4211012900","42110129"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211010100","42110101"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211010200","42110102"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211010300","42110103"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211010400","42110104"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211010700","42110107"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211011400","42110114"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211011500","42110115"
"강원도 춘천시 소양동","4211058000",1110,6759,1867,9725,"4211011600","42110116"
"강원도 춘천시 후평1동","4211060000",892,8397,2568,11854,"4211012000","42110120"
"강원도 춘천시 후평2동","4211061000",1952,10758,2265,14969,"4211012000","42110120"
"강원도 춘천시 후평3동","4211061100",2647,14923,3614,21183,"4211012000","42110120"
"강원도 춘천시 효자1동","4211062000",547,3083,952,4580,"4211011200","42110112"
"강원도 춘천시 효자2동","4211063000",684,8595,2678,11950,"4211011200","42110112"
"강원도 춘천시 효자3동","4211064000",250,3318,954,4520,"4211011200","42110112"
"강원도 춘천시 석사동","4211065000",4642,25862,4972,35471,"4211011200","42110112"
"강원도 춘천시 석사동","4211065000",4642,25862,4972,35471,"4211012400","42110124"
"강원도 춘천시 퇴계동","4211066000",7275,35733,6405,49406,"4211012300","42110123"
"강원도 춘천시 강남동","4211067500",2232,13544,3205,18970,"4211012100","42110121"
"강원도 춘천시 강남동","4211067500",2232,13544,3205,18970,"4211012500","42110125"
"강원도 춘천시 강남동","4211067500",2232,13544,3205,18970,"4211012600","42110126"
"강원도 춘천시 강남동","4211067500",2232,13544,3205,18970,"4211012700","42110127"
"강원도 춘천시 신사우동","4211070500",3286,14904,3479,21648,"4211011800","42110118"
"강원도 춘천시 신사우동","4211070500",3286,14904,3479,21648,"4211011900","42110119"
"강원도 춘천시 신사우동","4211070500",3286,14904,3479,21648,"4211012800","42110128"
"강원도 원주시","4213000000",45950,254822,53156,353816,"4213000000","42130000"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025000","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025021","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025022","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025023","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025024","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025025","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025026","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025027","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025028","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025029","42130250"
"강원도 원주시 문막읍","4213025000",1990,12450,3347,17779,"4213025030","42130250"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031000","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031021","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031022","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031023","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031024","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031025","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031026","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031027","42130310"
"강원도 원주시 소초면","4213031000",624,5799,2231,8650,"4213031028","42130310"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032000","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032021","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032022","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032023","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032024","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032025","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032026","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032027","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032028","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032029","42130320"
"강원도 원주시 호저면","4213032000",174,2278,1319,3770,"4213032030","42130320"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033000","42130330"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033021","42130330"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033022","42130330"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033023","42130330"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033024","42130330"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033025","42130330"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033026","42130330"
"강원도 원주시 지정면","4213033000",6109,19650,1988,27742,"4213033027","42130330"
"강원도 원주시 부론면","4213035000",84,1193,979,2254,"4213035000","42130350"
"강원도 원주시 부론면","4213035000",84,1193,979,2254,"4213035021","42130350"
"강원도 원주시 부론면","4213035000",84,1193,979,2254,"4213035022","42130350"
"강원도 원주시 부론면","4213035000",84,1193,979,2254,"4213035023","42130350"
"강원도 원주시 부론면","4213035000",84,1193,979,2254,"4213035024","42130350"
"강원도 원주시 부론면","4213035000",84,1193,979,2254,"4213035025","42130350"
"강원도 원주시 부론면","4213035000",84,1193,979,2254,"4213035026","42130350"
"강원도 원주시 귀래면","4213036000",64,1259,843,2163,"4213036000","42130360"
"강원도 원주시 귀래면","4213036000",64,1259,843,2163,"4213036021","42130360"
"강원도 원주시 귀래면","4213036000",64,1259,843,2163,"4213036022","42130360"
"강원도 원주시 귀래면","4213036000",64,1259,843,2163,"4213036023","42130360"
"강원도 원주시 귀래면","4213036000",64,1259,843,2163,"4213036024","42130360"
"강원도 원주시 귀래면","4213036000",64,1259,843,2163,"4213036025","42130360"
"강원도 원주시 흥업면","4213037000",742,6198,1774,8711,"4213037000","42130370"
"강원도 원주시 흥업면","4213037000",742,6198,1774,8711,"4213037021","42130370"
"강원도 원주시 흥업면","4213037000",742,6198,1774,8711,"4213037022","42130370"
"강원도 원주시 흥업면","4213037000",742,6198,1774,8711,"4213037023","42130370"
"강원도 원주시 흥업면","4213037000",742,6198,1774,8711,"4213037024","42130370"
"강원도 원주시 판부면","4213038000",719,5346,1175,7239,"4213038000","42130380"
"강원도 원주시 판부면","4213038000",719,5346,1175,7239,"4213038021","42130380"
"강원도 원주시 판부면","4213038000",719,5346,1175,7239,"4213038022","42130380"
"강원도 원주시 판부면","4213038000",719,5346,1175,7239,"4213038023","42130380"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039000","42130390"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039021","42130390"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039022","42130390"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039023","42130390"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039024","42130390"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039025","42130390"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039026","42130390"
"강원도 원주시 신림면","4213039000",105,2110,1407,3621,"4213039027","42130390"
"강원도 원주시 중앙동","4213051500",101,1704,965,2765,"4213010100","42130101"
"강원도 원주시 중앙동","4213051500",101,1704,965,2765,"4213010200","42130102"
"강원도 원주시 중앙동","4213051500",101,1704,965,2765,"4213010900","42130109"
"강원도 원주시 원인동","4213052000",380,3646,1171,5193,"4213010300","42130103"
"강원도 원주시 원인동","4213052000",380,3646,1171,5193,"4213010400","42130104"
"강원도 원주시 개운동","4213053000",1240,8941,2610,12785,"4213010500","42130105"
"강원도 원주시 개운동","4213053000",1240,8941,2610,12785,"4213010700","42130107"
"강원도 원주시 명륜1동","4213054100",726,6185,1769,8676,"4213010600","42130106"
"강원도 원주시 명륜2동","4213054200",1531,11452,2716,15697,"4213010600","42130106"
"강원도 원주시 단구동","4213055000",5883,33094,4866,43835,"4213010700","42130107"
"강원도 원주시 일산동","4213056000",687,6192,1802,8674,"4213010800","42130108"
"강원도 원주시 학성동","4213057500",292,3284,1305,4878,"4213010900","42130109"
"강원도 원주시 단계동","4213059000",3124,21419,3562,28097,"4213011000","42130110"
"강원도 원주시 우산동","4213060000",1620,9959,2119,13694,"4213011100","42130111"
"강원도 원주시 우산동","4213060000",1620,9959,2119,13694,"4213011800","42130118"
"강원도 원주시 태장1동","4213061000",1367,7077,1749,10188,"4213011200","42130112"
"강원도 원주시 태장1동","4213061000",1367,7077,1749,10188,"4213011300","42130113"
"강원도 원주시 태장2동","4213062000",3138,18074,3815,25024,"4213011200","42130112"
"강원도 원주시 태장2동","4213062000",3138,18074,3815,25024,"4213011800","42130118"
"강원도 원주시 봉산동","4213063500",573,5613,2089,8266,"4213011300","42130113"
"강원도 원주시 행구동","4213065000",851,5465,1262,7573,"4213011400","42130114"
"강원도 원주시 무실동","4213066000",5522,24036,3117,32669,"4213011000","42130110"
"강원도 원주시 무실동","4213066000",5522,24036,3117,32669,"4213011500","42130115"
"강원도 원주시 반곡관설동","4213067500",8304,32398,3176,43873,"4213011600","42130116"
"강원도 원주시 반곡관설동","4213067500",8304,32398,3176,43873,"4213011700","42130117"
"강원도 강릉시","4215000000",22307,145537,45345,213080,"4215000000","42150000"
"강원도 강릉시 주문진읍","4215025000",995,9903,5204,16079,"4215025000","42150250"
"강원도 강릉시 주문진읍","4215025000",995,9903,5204,16079,"4215025021","42150250"
"강원도 강릉시 주문진읍","4215025000",995,9903,5204,16079,"4215025022","42150250"
"강원도 강릉시 주문진읍","4215025000",995,9903,5204,16079,"4215025023","42150250"
"강원도 강릉시 주문진읍","4215025000",995,9903,5204,16079,"4215025024","42150250"
"강원도 강릉시 주문진읍","4215025000",995,9903,5204,16079,"4215025025","42150250"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031000","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031021","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031022","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031023","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031024","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031025","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031026","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031027","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031028","42150310"
"강원도 강릉시 성산면","4215031000",241,2077,1116,3429,"4215031029","42150310"
"강원도 강릉시 왕산면","4215032000",43,890,661,1594,"4215032000","42150320"
"강원도 강릉시 왕산면","4215032000",43,890,661,1594,"4215032021","42150320"
"강원도 강릉시 왕산면","4215032000",43,890,661,1594,"4215032022","42150320"
"강원도 강릉시 왕산면","4215032000",43,890,661,1594,"4215032023","42150320"
"강원도 강릉시 왕산면","4215032000",43,890,661,1594,"4215032024","42150320"
"강원도 강릉시 왕산면","4215032000",43,890,661,1594,"4215032025","42150320"
"강원도 강릉시 왕산면","4215032000",43,890,661,1594,"4215032026","42150320"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033000","42150330"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033021","42150330"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033022","42150330"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033023","42150330"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033024","42150330"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033025","42150330"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033026","42150330"
"강원도 강릉시 구정면","4215033000",323,2596,1223,4137,"4215033027","42150330"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034000","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034021","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034022","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034023","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034024","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034025","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034026","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034028","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034029","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034030","42150340"
"강원도 강릉시 강동면","4215034000",169,2567,1564,4293,"4215034031","42150340"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035000","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035021","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035022","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035023","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035024","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035025","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035026","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035027","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035028","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035029","42150350"
"강원도 강릉시 옥계면","4215035000",191,2078,1296,3562,"4215035030","42150350"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036000","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036021","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036022","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036023","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036024","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036025","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036026","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036027","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036028","42150360"
"강원도 강릉시 사천면","4215036000",295,2918,1337,4548,"4215036029","42150360"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037000","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037021","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037022","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037023","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037024","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037025","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037026","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037027","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037028","42150370"
"강원도 강릉시 연곡면","4215037000",638,4215,1767,6615,"4215037029","42150370"
"강원도 강릉시 홍제동","4215051000",2117,10831,2455,15397,"4215010100","42150101"
"강원도 강릉시 중앙동","4215052000",298,3157,1577,5026,"4215010200","42150102"
"강원도 강릉시 중앙동","4215052000",298,3157,1577,5026,"4215010300","42150103"
"강원도 강릉시 중앙동","4215052000",298,3157,1577,5026,"4215010400","42150104"
"강원도 강릉시 중앙동","4215052000",298,3157,1577,5026,"4215010500","42150105"
"강원도 강릉시 중앙동","4215052000",298,3157,1577,5026,"4215010600","42150106"
"강원도 강릉시 중앙동","4215052000",298,3157,1577,5026,"4215010700","42150107"
"강원도 강릉시 중앙동","4215052000",298,3157,1577,5026,"4215010800","42150108"
"강원도 강릉시 옥천동","4215054000",177,2073,1135,3385,"4215010900","42150109"
"강원도 강릉시 교1동","4215055000",3188,18897,4116,26193,"4215011000","42150110"
"강원도 강릉시 교2동","4215056000",644,5353,1883,7872,"4215011000","42150110"
"강원도 강릉시 포남1동","4215057100",761,7243,2534,10533,"4215011100","42150111"
"강원도 강릉시 포남2동","4215057200",1143,9274,2640,13057,"4215011100","42150111"
"강원도 강릉시 초당동","4215058000",464,3483,894,4841,"4215011200","42150112"
"강원도 강릉시 초당동","4215058000",464,3483,894,4841,"4215011300","42150113"
"강원도 강릉시 송정동","4215059000",1433,7126,1475,10031,"4215011400","42150114"
"강원도 강릉시 송정동","4215059000",1433,7126,1475,10031,"4215011500","42150115"
"강원도 강릉시 내곡동","4215060000",2252,12018,2447,16715,"4215011600","42150116"
"강원도 강릉시 내곡동","4215060000",2252,12018,2447,16715,"4215011700","42150117"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215011800","42150118"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215011900","42150119"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215012000","42150120"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215012100","42150121"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215012200","42150122"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215012300","42150123"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215012400","42150124"
"강원도 강릉시 강남동","4215061500",1644,11961,4546,18137,"4215013900","42150139"
"강원도 강릉시 성덕동","4215064500",4168,20520,4087,28768,"4215012500","42150125"
"강원도 강릉시 성덕동","4215064500",4168,20520,4087,28768,"4215012600","42150126"
"강원도 강릉시 성덕동","4215064500",4168,20520,4087,28768,"4215012700","42150127"
"강원도 강릉시 성덕동","4215064500",4168,20520,4087,28768,"4215012800","42150128"
"강원도 강릉시 성덕동","4215064500",4168,20520,4087,28768,"4215012900","42150129"
"강원도 강릉시 성덕동","4215064500",4168,20520,4087,28768,"4215013000","42150130"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215011300","42150113"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013100","42150131"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013200","42150132"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013300","42150133"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013400","42150134"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013500","42150135"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013600","42150136"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013700","42150137"
"강원도 강릉시 경포동","4215066500",1123,6357,1388,8868,"4215013800","42150138"
"강원도 동해시","4217000000",10865,61470,18225,90530,"4217000000","42170000"
"강원도 동해시 천곡동","4217051000",4552,21639,4677,30867,"4217010100","42170101"
"강원도 동해시 천곡동","4217051000",4552,21639,4677,30867,"4217010200","42170102"
"강원도 동해시 송정동","4217052000",272,2732,1100,4103,"4217010300","42170103"
"강원도 동해시 송정동","4217052000",272,2732,1100,4103,"4217010400","42170104"
"강원도 동해시 북삼동","4217053000",2657,14032,2613,19302,"4217010400","42170104"
"강원도 동해시 북삼동","4217053000",2657,14032,2613,19302,"4217010500","42170105"
